timestamp,platform,item_id,title,vrm,vrm_source,vrm_confidence,buy_price,expected_resale,base_repair,worst_repair,fees_total,expected_profit,max_bid,shock_ratio,velocity,decision,ulez,url
2026-03-16T20:09:48+00:00,ebay,v1|377038606453|0,Vw Polo 1.4 match,,,0.00,1795,3380,240,820,270,815,2060,0.27,67.9,BUY,?,https://www.ebay.co.uk/itm/377038606453?_skw=volkswagen+polo&hash=item57c9409075:g:mJQAAeSwcQFprw1p
2026-03-16T20:09:48+00:00,ebay,v1|168227484524|0,2012 Vauxhall Corsa 1.0 ecoFLEX S 3dr HATCHBACK Petrol Manual,HE2012,regex_description,0.80,1395,2862,230,770,229,748,1593,0.26,62.3,BUY,yes,https://www.ebay.co.uk/itm/168227484524?_skw=vauxhall+corsa&hash=item272b23b36c:g:CMgAAeSw8fVpoyE6
2026-03-16T20:09:48+00:00,ebay,v1|287208353084|0,2013 Vauxhall Corsa,,,0.00,1395,2862,230,770,229,748,1593,0.26,62.3,BUY,?,https://www.ebay.co.uk/itm/287208353084?_skw=vauxhall+corsa&hash=item42def3ad3c:g:XNMAAeSwrtFpt656
2026-03-16T20:09:48+00:00,ebay,v1|377036143709|0,2013 Vauxhall Corsa limited edition,,,0.00,1495,2862,230,770,229,648,1593,0.26,54.0,BUY,?,https://www.ebay.co.uk/itm/377036143709?_skw=vauxhall+corsa&hash=item57c91afc5d:g:slEAAeSwMcVptngW
2026-03-16T20:09:48+00:00,ebay,v1|406765982366|0,Ford Fiesta 2013 Diesel,,,0.00,1400,2764,240,820,221,643,1493,0.27,53.6,BUY,no,https://www.ebay.co.uk/itm/406765982366?_skw=ford+fiesta&hash=item5eb524529e:g:EicAAeSwH4JptTDP
2026-03-16T20:09:48+00:00,ebay,v1|157742339540|0,2012 Vauxhall Corsa Sxi,,,0.00,1600,2862,230,770,229,543,1593,0.26,45.2,BUY,?,https://www.ebay.co.uk/itm/157742339540?_skw=vauxhall+corsa&hash=item24ba2d15d4:g:e9oAAeSwM0tpmwBP
2026-03-16T20:09:48+00:00,ebay,v1|389757408555|0,Ford Fiesta 1.0T EcoBoost Zetec Hatchback 3dr Petrol Manual Euro 5 2013 RED,2013IN,regex_description,0.78,1500,2764,240,820,221,543,1493,0.27,45.3,BUY,yes,https://www.ebay.co.uk/itm/389757408555?_skw=ford+fiesta&hash=item5abf5a152b:g:a9QAAeSwnc1puCTD
2026-03-16T20:09:48+00:00,ebay,v1|406756959444|0,Ford Fiesta 1.4 Flame- Low Mileage;cheap runner.ULEZ,,,0.00,995,2134,240,820,171,468,913,0.27,39.0,BUY,?,https://www.ebay.co.uk/itm/406756959444?_skw=ford+fiesta&hash=item5eb49aa4d4:g:NLoAAeSwH4RpscXN
2026-03-16T20:09:48+00:00,ebay,v1|406773704844|0,FORD FIESTA TITANIUM MK7 5DR HATCH,,,0.00,1000,2134,240,820,171,463,913,0.27,38.6,BUY,?,https://www.ebay.co.uk/itm/406773704844?_skw=ford+fiesta&hash=item5eb59a288c:g:ntEAAeSwjlJptsIv
2026-03-16T20:09:48+00:00,ebay,v1|287199217808|0,Ford Fiesta Edge 2010 full service history,1242CC,regex_page_scrape,0.78,1250,2231,100,785,178,443,1143,0.26,36.9,BUY,?,https://www.ebay.co.uk/itm/287199217808?_skw=ford+fiesta&hash=item42de684890:g:0u0AAeSwH4Rps1tN
2026-03-16T20:09:48+00:00,ebay,v1|177966306955|0,Ford Fiesta (2010) 1.4 Zetec Hatchback 5dr Petrol Manual,,,0.00,1145,2231,240,820,178,408,1003,0.27,34.0,BUY,yes,https://www.ebay.co.uk/itm/177966306955?_skw=ford+fiesta&hash=item296f9e568b:g:~RwAAeSwlJNpp9-9
2026-03-16T20:09:48+00:00,ebay,v1|327040174580|0,2013 Ford Fiesta Zetec 1242 cc,1242CC,regex_description,0.78,1650,2764,240,820,221,393,1493,0.27,32.8,OFFER,?,https://www.ebay.co.uk/itm/327040174580?_skw=ford+fiesta&hash=item4c251d09f4:g:4tEAAeSwrWhppINV
2026-03-16T20:09:48+00:00,ebay,v1|198179214167|0,HONDA JAZZ 1.4 PETROL CAR -LONG MOT- ONLY 99;785 MILES! GOOD DRIVE -GOOD HISTORY,,,0.00,825,1501,20,630,120,276,551,0.21,23.0,OFFER,?,https://www.ebay.co.uk/itm/198179214167?_skw=honda+jazz&hash=item2e2466d357:g:ZfoAAeSwwPRpsvv~
2026-03-16T20:09:48+00:00,ebay,v1|277788234599|0,Vauxhall Corsa 1.4 SXI AC2010,,,0.00,1000,1935,230,770,155,290,740,0.26,24.2,OFFER,?,https://www.ebay.co.uk/itm/277788234599?_skw=vauxhall+corsa&hash=item40ad781367:g:6RkAAeSwCxZpry8S
2026-03-16T20:09:48+00:00,ebay,v1|267604555960|0,1.0 Vauxhall corsa,,,0.00,1000,1935,230,770,155,290,740,0.26,24.2,OFFER,?,https://www.ebay.co.uk/itm/267604555960?_skw=vauxhall+corsa&hash=item3e4e7978b8:g:dO4AAeSwQvpptD2b
2026-03-16T20:39:57+00:00,ebay,v1|377038606453|0,Vw Polo 1.4 match,,,0.00,1795,3380,240,820,270,815,2060,0.27,67.9,BUY,?,https://www.ebay.co.uk/itm/377038606453?_skw=volkswagen+polo&hash=item57c9409075:g:mJQAAeSwcQFprw1p
2026-03-16T20:39:57+00:00,ebay,v1|168227484524|0,2012 Vauxhall Corsa 1.0 ecoFLEX S 3dr HATCHBACK Petrol Manual,,,0.00,1395,2862,230,770,229,748,1593,0.26,62.3,BUY,yes,https://www.ebay.co.uk/itm/168227484524?_skw=vauxhall+corsa&hash=item272b23b36c:g:CMgAAeSw8fVpoyE6
2026-03-16T20:39:57+00:00,ebay,v1|287208353084|0,2013 Vauxhall Corsa,,,0.00,1395,2862,230,770,229,748,1593,0.26,62.3,BUY,?,https://www.ebay.co.uk/itm/287208353084?_skw=vauxhall+corsa&hash=item42def3ad3c:g:XNMAAeSwrtFpt656
2026-03-16T20:39:57+00:00,ebay,v1|377036143709|0,2013 Vauxhall Corsa limited edition,1495NO,regex_description,0.78,1495,2862,230,770,229,648,1593,0.26,54.0,BUY,?,https://www.ebay.co.uk/itm/377036143709?_skw=vauxhall+corsa&hash=item57c91afc5d:g:slEAAeSwMcVptngW
2026-03-16T20:39:57+00:00,ebay,v1|406765982366|0,Ford Fiesta 2013 Diesel,,,0.00,1400,2764,240,820,221,643,1493,0.27,53.6,BUY,no,https://www.ebay.co.uk/itm/406765982366?_skw=ford+fiesta&hash=item5eb524529e:g:EicAAeSwH4JptTDP
2026-03-16T20:39:57+00:00,ebay,v1|157742339540|0,2012 Vauxhall Corsa Sxi,SL62NJE,regex_description,0.88,1600,2862,230,770,229,543,1593,0.26,45.2,BUY,?,https://www.ebay.co.uk/itm/157742339540?_skw=vauxhall+corsa&hash=item24ba2d15d4:g:e9oAAeSwM0tpmwBP
2026-03-16T20:39:57+00:00,ebay,v1|389757408555|0,Ford Fiesta 1.0T EcoBoost Zetec Hatchback 3dr Petrol Manual Euro 5 2013 RED,2013IN,regex_description,0.78,1500,2764,240,820,221,543,1493,0.27,45.3,BUY,yes,https://www.ebay.co.uk/itm/389757408555?_skw=ford+fiesta&hash=item5abf5a152b:g:a9QAAeSwnc1puCTD
2026-03-16T20:39:57+00:00,ebay,v1|406756959444|0,Ford Fiesta 1.4 Flame- Low Mileage;cheap runner.ULEZ,,,0.00,995,2134,240,820,171,468,913,0.27,39.0,BUY,?,https://www.ebay.co.uk/itm/406756959444?_skw=ford+fiesta&hash=item5eb49aa4d4:g:NLoAAeSwH4RpscXN
2026-03-16T20:39:57+00:00,ebay,v1|406773704844|0,FORD FIESTA TITANIUM MK7 5DR HATCH,,,0.00,1000,2134,240,820,171,463,913,0.27,38.6,BUY,?,https://www.ebay.co.uk/itm/406773704844?_skw=ford+fiesta&hash=item5eb59a288c:g:ntEAAeSwjlJptsIv
2026-03-16T20:39:57+00:00,ebay,v1|287199217808|0,Ford Fiesta Edge 2010 full service history,1242CC,regex_page_scrape,0.78,1250,2231,100,785,178,443,1143,0.26,36.9,BUY,?,https://www.ebay.co.uk/itm/287199217808?_skw=ford+fiesta&hash=item42de684890:g:0u0AAeSwH4Rps1tN
2026-03-16T20:39:57+00:00,ebay,v1|177966306955|0,Ford Fiesta (2010) 1.4 Zetec Hatchback 5dr Petrol Manual,,,0.00,1145,2231,240,820,178,408,1003,0.27,34.0,BUY,yes,https://www.ebay.co.uk/itm/177966306955?_skw=ford+fiesta&hash=item296f9e568b:g:~RwAAeSwlJNpp9-9
2026-03-16T20:39:57+00:00,ebay,v1|327040174580|0,2013 Ford Fiesta Zetec 1242 cc,1242CC,regex_description,0.78,1650,2764,240,820,221,393,1493,0.27,32.8,OFFER,?,https://www.ebay.co.uk/itm/327040174580?_skw=ford+fiesta&hash=item4c251d09f4:g:4tEAAeSwrWhppINV
2026-03-16T20:39:57+00:00,ebay,v1|198179214167|0,HONDA JAZZ 1.4 PETROL CAR -LONG MOT- ONLY 99;785 MILES! GOOD DRIVE -GOOD HISTORY,,,0.00,825,1501,20,630,120,276,551,0.21,23.0,OFFER,?,https://www.ebay.co.uk/itm/198179214167?_skw=honda+jazz&hash=item2e2466d357:g:ZfoAAeSwwPRpsvv~
2026-03-16T20:39:57+00:00,ebay,v1|277788234599|0,Vauxhall Corsa 1.4 SXI AC2010,,,0.00,1000,1935,230,770,155,290,740,0.26,24.2,OFFER,?,https://www.ebay.co.uk/itm/277788234599?_skw=vauxhall+corsa&hash=item40ad781367:g:6RkAAeSwCxZpry8S
2026-03-16T20:39:57+00:00,ebay,v1|267604555960|0,1.0 Vauxhall corsa,,,0.00,1000,1935,230,770,155,290,740,0.26,24.2,OFFER,?,https://www.ebay.co.uk/itm/267604555960?_skw=vauxhall+corsa&hash=item3e4e7978b8:g:dO4AAeSwQvpptD2b
2026-03-17T09:37:24+00:00,ebay,v1|377036963395|0,2011 Ford Fiesta 1.4Tdci Van,VAN149K,regex_description,0.88,1699,3395,240,820,272,924,2073,0.27,77.0,BUY,?,https://www.ebay.co.uk/itm/377036963395?_skw=ford+fiesta&hash=item57c9277e43:g:E-cAAeSwdUVprZN4
2026-03-17T09:37:24+00:00,ebay,v1|127739427188|0,Ford Fiesta Zetec 5door Hatch 1.2 Petrol 2012,2012IS,regex_description,0.78,1700,3395,240,820,272,923,2073,0.27,77.0,BUY,yes,https://www.ebay.co.uk/itm/127739427188?_skw=ford+fiesta&hash=item1dbddcf974:g:XlMAAeSwwRlptBHH
2026-03-17T09:37:24+00:00,ebay,v1|377038606453|0,Vw Polo 1.4 match,,,0.00,1795,3383,240,820,271,817,2062,0.27,68.1,BUY,?,https://www.ebay.co.uk/itm/377038606453?_skw=volkswagen+polo&hash=item57c9409075:g:mJQAAeSwcQFprw1p
2026-03-17T09:37:24+00:00,ebay,v1|157753729902|0,Ford Fiesta 2010 Titanium Model 1.4 Petrol 5 Door,,,0.00,1899,3395,240,820,272,724,2073,0.27,60.4,BUY,yes,https://www.ebay.co.uk/itm/157753729902?_skw=ford+fiesta&hash=item24badae36e:g:ZtIAAeSwKhJptY2H
2026-03-17T09:37:24+00:00,ebay,v1|406765982366|0,Ford Fiesta 2013 Diesel,,,0.00,1400,2764,240,820,221,643,1493,0.27,53.6,BUY,no,https://www.ebay.co.uk/itm/406765982366?_skw=ford+fiesta&hash=item5eb524529e:g:EicAAeSwH4JptTDP
2026-03-17T09:37:24+00:00,ebay,v1|206137379529|0,Vauxhall Corsa Limited Edition 2015 1.4,,,0.00,1200,2420,230,770,194,537,1187,0.26,44.7,BUY,yes,https://www.ebay.co.uk/itm/206137379529?_skw=vauxhall+corsa&hash=item2ffebecac9:g:YKsAAeSw6lxptVsb
2026-03-17T09:37:24+00:00,ebay,v1|389757408555|0,Ford Fiesta 1.0T EcoBoost Zetec Hatchback 3dr Petrol Manual Euro 5 2013 RED,2013IN,regex_description,0.78,1500,2764,240,820,221,543,1493,0.27,45.3,BUY,yes,https://www.ebay.co.uk/itm/389757408555?_skw=ford+fiesta&hash=item5abf5a152b:g:a9QAAeSwnc1puCTD
2026-03-17T09:37:24+00:00,ebay,v1|198191292085|0,2010 VAUXHALL CORSA 1.2 DESIGN 5 DOOR PETROL,,,0.00,1250,2420,230,770,194,487,1187,0.26,40.5,BUY,yes,https://www.ebay.co.uk/itm/198191292085?_skw=vauxhall+corsa&hash=item2e251f1eb5:g:hCwAAeSwO61ptt6W
2026-03-17T09:37:24+00:00,ebay,v1|397724735253|0,Ford Fiesta 1.4 Tdci,,,0.00,1150,2304,240,820,184,469,1069,0.27,39.1,BUY,?,https://www.ebay.co.uk/itm/397724735253?_skw=ford+fiesta&hash=item5c9a3dd715:g:hZIAAeSw16NpuCR~
2026-03-17T09:37:24+00:00,ebay,v1|327040174580|0,2013 Ford Fiesta Zetec 1242 cc,1242CC,regex_description,0.78,1650,2764,240,820,221,393,1493,0.27,32.8,OFFER,?,https://www.ebay.co.uk/itm/327040174580?_skw=ford+fiesta&hash=item4c251d09f4:g:4tEAAeSwrWhppINV
2026-03-17T09:37:24+00:00,ebay,v1|366274866721|0,FORD FIESTA STYLE 68 BLUE 5DR 1.4 TDCI; ;; 6 MONTHS MOT ;; £20 PER YEAR ROAD TAX,,,0.00,1295,2304,200,810,184,364,1109,0.27,30.4,OFFER,?,https://www.ebay.co.uk/itm/366274866721?_skw=ford+fiesta&hash=item5547aeee21:g:yc4AAeSwxzNpl6JX
2026-03-17T09:37:24+00:00,ebay,v1|168227484524|0,2012 Vauxhall Corsa 1.0 ecoFLEX S 3dr HATCHBACK Petrol Manual,,,0.00,1395,2420,230,770,194,342,1187,0.26,28.5,OFFER,yes,https://www.ebay.co.uk/itm/168227484524?_skw=vauxhall+corsa&hash=item272b23b36c:g:CMgAAeSw8fVpoyE6
2026-03-17T09:37:24+00:00,ebay,v1|287208353084|0,2013 Vauxhall Corsa,,,0.00,1395,2420,230,770,194,342,1187,0.26,28.5,OFFER,?,https://www.ebay.co.uk/itm/287208353084?_skw=vauxhall+corsa&hash=item42def3ad3c:g:XNMAAeSwrtFpt656
2026-03-17T09:37:24+00:00,ebay,v1|177948252246|0,Ford Fiesta 1.4 Freedom 5dr,,,0.00,1295,2304,240,820,184,324,1069,0.27,27.0,OFFER,?,https://www.ebay.co.uk/itm/177948252246?_skw=ford+fiesta&hash=item296e8ad856:g:JVsAAeSwJ9NpsVJ6
2026-03-17T09:37:24+00:00,ebay,v1|306810397898|0,FORD FIESTA 1.6 ZETEC S METAL EDITION 2012 FULL SPEC LOW MILES,,,0.00,2300,3395,240,820,272,323,2073,0.27,26.9,OFFER,?,https://www.ebay.co.uk/itm/306810397898?_skw=ford+fiesta&hash=item476f5324ca:g:cVcAAeSw2MtprZo0
2026-03-17T11:17:51+00:00,ebay,v1|377036963395|0,2011 Ford Fiesta 1.4Tdci Van,VAN149K,regex_description,0.88,1699,3395,240,820,272,924,2073,0.27,77.0,BUY,?,https://www.ebay.co.uk/itm/377036963395?_skw=ford+fiesta&hash=item57c9277e43:g:E-cAAeSwdUVprZN4
2026-03-17T11:17:51+00:00,ebay,v1|127739427188|0,Ford Fiesta Zetec 5door Hatch 1.2 Petrol 2012,2012IS,regex_description,0.78,1700,3395,240,820,272,923,2073,0.27,77.0,BUY,yes,https://www.ebay.co.uk/itm/127739427188?_skw=ford+fiesta&hash=item1dbddcf974:g:XlMAAeSwwRlptBHH
2026-03-17T11:17:51+00:00,ebay,v1|377038606453|0,Vw Polo 1.4 match,,,0.00,1795,3383,240,820,271,817,2062,0.27,68.1,BUY,?,https://www.ebay.co.uk/itm/377038606453?_skw=volkswagen+polo&hash=item57c9409075:g:mJQAAeSwcQFprw1p
2026-03-17T11:17:51+00:00,ebay,v1|157753729902|0,Ford Fiesta 2010 Titanium Model 1.4 Petrol 5 Door,,,0.00,1899,3395,240,820,272,724,2073,0.27,60.4,BUY,yes,https://www.ebay.co.uk/itm/157753729902?_skw=ford+fiesta&hash=item24badae36e:g:ZtIAAeSwKhJptY2H
2026-03-17T11:17:51+00:00,ebay,v1|406765982366|0,Ford Fiesta 2013 Diesel,,,0.00,1400,2764,240,820,221,643,1493,0.27,53.6,BUY,no,https://www.ebay.co.uk/itm/406765982366?_skw=ford+fiesta&hash=item5eb524529e:g:EicAAeSwH4JptTDP
2026-03-17T11:17:51+00:00,ebay,v1|206137379529|0,Vauxhall Corsa Limited Edition 2015 1.4,,,0.00,1200,2420,230,770,194,537,1187,0.26,44.7,BUY,yes,https://www.ebay.co.uk/itm/206137379529?_skw=vauxhall+corsa&hash=item2ffebecac9:g:YKsAAeSw6lxptVsb
2026-03-17T11:17:51+00:00,ebay,v1|389757408555|0,Ford Fiesta 1.0T EcoBoost Zetec Hatchback 3dr Petrol Manual Euro 5 2013 RED,2013IN,regex_description,0.78,1500,2764,240,820,221,543,1493,0.27,45.3,BUY,yes,https://www.ebay.co.uk/itm/389757408555?_skw=ford+fiesta&hash=item5abf5a152b:g:a9QAAeSwnc1puCTD
2026-03-17T11:17:51+00:00,ebay,v1|198191292085|0,2010 VAUXHALL CORSA 1.2 DESIGN 5 DOOR PETROL,,,0.00,1250,2420,230,770,194,487,1187,0.26,40.5,BUY,yes,https://www.ebay.co.uk/itm/198191292085?_skw=vauxhall+corsa&hash=item2e251f1eb5:g:hCwAAeSwO61ptt6W
2026-03-17T11:17:51+00:00,ebay,v1|397724735253|0,Ford Fiesta 1.4 Tdci,,,0.00,1150,2304,240,820,184,469,1069,0.27,39.1,BUY,?,https://www.ebay.co.uk/itm/397724735253?_skw=ford+fiesta&hash=item5c9a3dd715:g:hZIAAeSw16NpuCR~
2026-03-17T11:17:51+00:00,ebay,v1|327040174580|0,2013 Ford Fiesta Zetec 1242 cc,1242CC,regex_description,0.78,1650,2764,240,820,221,393,1493,0.27,32.8,OFFER,?,https://www.ebay.co.uk/itm/327040174580?_skw=ford+fiesta&hash=item4c251d09f4:g:4tEAAeSwrWhppINV
2026-03-17T11:17:51+00:00,ebay,v1|366274866721|0,FORD FIESTA STYLE 68 BLUE 5DR 1.4 TDCI; ;; 6 MONTHS MOT ;; £20 PER YEAR ROAD TAX,,,0.00,1295,2304,200,810,184,364,1109,0.27,30.4,OFFER,?,https://www.ebay.co.uk/itm/366274866721?_skw=ford+fiesta&hash=item5547aeee21:g:yc4AAeSwxzNpl6JX
2026-03-17T11:17:51+00:00,ebay,v1|168227484524|0,2012 Vauxhall Corsa 1.0 ecoFLEX S 3dr HATCHBACK Petrol Manual,,,0.00,1395,2420,230,770,194,342,1187,0.26,28.5,OFFER,yes,https://www.ebay.co.uk/itm/168227484524?_skw=vauxhall+corsa&hash=item272b23b36c:g:CMgAAeSw8fVpoyE6
2026-03-17T11:17:51+00:00,ebay,v1|287208353084|0,2013 Vauxhall Corsa,,,0.00,1395,2420,230,770,194,342,1187,0.26,28.5,OFFER,?,https://www.ebay.co.uk/itm/287208353084?_skw=vauxhall+corsa&hash=item42def3ad3c:g:XNMAAeSwrtFpt656
2026-03-17T11:17:51+00:00,ebay,v1|177948252246|0,Ford Fiesta 1.4 Freedom 5dr,,,0.00,1295,2304,240,820,184,324,1069,0.27,27.0,OFFER,?,https://www.ebay.co.uk/itm/177948252246?_skw=ford+fiesta&hash=item296e8ad856:g:JVsAAeSwJ9NpsVJ6
2026-03-17T11:17:51+00:00,ebay,v1|306810397898|0,FORD FIESTA 1.6 ZETEC S METAL EDITION 2012 FULL SPEC LOW MILES,,,0.00,2300,3395,240,820,272,323,2073,0.27,26.9,OFFER,?,https://www.ebay.co.uk/itm/306810397898?_skw=ford+fiesta&hash=item476f5324ca:g:cVcAAeSw2MtprZo0
2026-03-17T11:48:21+00:00,ebay,v1|157753729902|0,Ford Fiesta 2010 Titanium Model 1.4 Petrol 5 Door,,,0.00,1899,3759,200,620,301,1099,2448,0.21,91.6,BUY,yes,https://www.ebay.co.uk/itm/157753729902?_skw=ford+fiesta&hash=item24badae36e:g:ZtIAAeSwKhJptY2H
2026-03-17T11:48:21+00:00,ebay,v1|377036963395|0,2011 Ford Fiesta 1.4Tdci Van,,,0.00,1699,3395,210,720,272,954,2103,0.24,79.5,BUY,?,https://www.ebay.co.uk/itm/377036963395?_skw=ford+fiesta&hash=item57c9277e43:g:E-cAAeSwdUVprZN4
2026-03-17T11:48:21+00:00,ebay,v1|377038606453|0,Vw Polo 1.4 match,DE13KKC,plate_recognizer,0.97,1795,3380,240,820,270,815,2060,0.27,67.9,BUY,?,https://www.ebay.co.uk/itm/377038606453?_skw=volkswagen+polo&hash=item57c9409075:g:mJQAAeSwcQFprw1p
2026-03-17T11:48:21+00:00,ebay,v1|206137379529|0,Vauxhall Corsa Limited Edition 2015 1.4,GF15VXK,plate_recognizer,0.95,1200,2420,230,770,194,537,1187,0.26,44.7,BUY,yes,https://www.ebay.co.uk/itm/206137379529?_skw=vauxhall+corsa&hash=item2ffebecac9:g:YKsAAeSw6lxptVsb
2026-03-17T11:48:21+00:00,ebay,v1|336485918346|0,2014 Vauxhall Corsa 1.2 Limited Edition 3dr HATCHBACK Petrol Manual,GF63OWY,plate_recognizer,0.72,1100,2277,220,770,182,515,1065,0.26,42.9,BUY,yes,https://www.ebay.co.uk/itm/336485918346?_skw=vauxhall+corsa&hash=item4e581fa68a:g:mz0AAeSwRJJpoKxJ
2026-03-17T11:48:21+00:00,ebay,v1|397724735253|0,Ford Fiesta 1.4 Tdci,WX18XKZ,plate_recognizer,0.92,1150,2304,210,720,184,499,1099,0.24,41.6,BUY,?,https://www.ebay.co.uk/itm/397724735253?_skw=ford+fiesta&hash=item5c9a3dd715:g:hZIAAeSw16NpuCR~
2026-03-17T11:48:21+00:00,ebay,v1|327040174580|0,2013 Ford Fiesta Zetec 1242 cc,1242CC,regex_description,0.78,1650,2764,210,720,221,423,1523,0.24,35.3,BUY,?,https://www.ebay.co.uk/itm/327040174580?_skw=ford+fiesta&hash=item4c251d09f4:g:4tEAAeSwrWhppINV
2026-03-17T11:48:21+00:00,ebay,v1|366274866721|0,FORD FIESTA STYLE 68 BLUE 5DR 1.4 TDCI; ;; 6 MONTHS MOT ;; £20 PER YEAR ROAD TAX,MK59YZP,plate_recognizer,0.95,1295,2304,170,710,184,394,1139,0.24,32.9,OFFER,?,https://www.ebay.co.uk/itm/366274866721?_skw=ford+fiesta&hash=item5547aeee21:g:yc4AAeSwxzNpl6JX
2026-03-17T11:48:21+00:00,ebay,v1|318014760123|0,Ford Fiesta Zetec 83 3dr Manuel Petrol,MJ58PZT,plate_recognizer,0.93,1300,2304,200,620,184,359,1109,0.21,30.0,OFFER,?,https://www.ebay.co.uk/itm/318014760123?_skw=ford+fiesta&hash=item4a0b2824bb:g:MGwAAeSw6~tpuF6R
2026-03-17T11:48:21+00:00,ebay,v1|177948252246|0,Ford Fiesta 1.4 Freedom 5dr,ET06YRD,plate_recognizer,0.90,1295,2304,210,720,184,354,1099,0.24,29.5,OFFER,?,https://www.ebay.co.uk/itm/177948252246?_skw=ford+fiesta&hash=item296e8ad856:g:JVsAAeSwJ9NpsVJ6
2026-03-17T11:48:21+00:00,ebay,v1|306810397898|0,FORD FIESTA 1.6 ZETEC S METAL EDITION 2012 FULL SPEC LOW MILES,,,0.00,2300,3395,210,720,272,353,2103,0.24,29.4,OFFER,?,https://www.ebay.co.uk/itm/306810397898?_skw=ford+fiesta&hash=item476f5324ca:g:cVcAAeSw2MtprZo0
2026-03-17T11:48:21+00:00,ebay,v1|287208353084|0,2013 Vauxhall Corsa,LB62HFO,plate_recognizer,0.93,1395,2420,230,770,194,342,1187,0.26,28.5,OFFER,?,https://www.ebay.co.uk/itm/287208353084?_skw=vauxhall+corsa&hash=item42def3ad3c:g:XNMAAeSwrtFpt656
2026-03-17T11:48:21+00:00,ebay,v1|198179214167|0,HONDA JAZZ 1.4 PETROL CAR -LONG MOT- ONLY 99;785 MILES! GOOD DRIVE -GOOD HISTORY,YH05XBR,plate_recognizer,0.94,825,1501,20,630,120,276,551,0.21,23.0,OFFER,?,https://www.ebay.co.uk/itm/198179214167?_skw=honda+jazz&hash=item2e2466d357:g:ZfoAAeSwwPRpsvv~
2026-03-17T11:48:21+00:00,ebay,v1|277795821358|0,2015 Ford Fiesta,CV65WLN,plate_recognizer,0.91,1800,2764,210,720,221,273,1523,0.24,22.8,OFFER,yes,https://www.ebay.co.uk/itm/277795821358?_skw=ford+fiesta&hash=item40adebd72e:g:m5UAAeSwmrdprBRC
2026-03-17T11:48:21+00:00,ebay,v1|336479821137|0,Ford Fiesta 1.4 Low Miles - One Owner From New! FSH MOT,BK06HHY,plate_recognizer,0.94,1550,2304,50,680,184,259,1259,0.23,21.6,OFFER,?,https://www.ebay.co.uk/itm/336479821137?_skw=ford+fiesta&hash=item4e57c29d51:g:-6YAAeSwdDdptQr5
2026-03-17T12:07:28+00:00,ebay,v1|157753729902|0,Ford Fiesta 2010 Titanium Model 1.4 Petrol 5 Door,EF10EBO,plate_recognizer,0.91,1899,3674,200,620,294,1021,2370,0.21,85.1,BUY,yes,https://www.ebay.co.uk/itm/157753729902?_skw=ford+fiesta&hash=item24badae36e:g:ZtIAAeSwKhJptY2H
2026-03-17T12:07:28+00:00,ebay,v1|397697806256|0,2010 Ford Fiesta 1.25 Petrol – ONLY 60K MILES - GREAT CONDITION,MW10NFH,plate_recognizer,0.93,2400,3872,200,620,310,702,2552,0.21,58.5,BUY,yes,https://www.ebay.co.uk/itm/397697806256?_skw=ford+fiesta&hash=item5c98a2efb0:g:GhkAAeSwOOFptX1a
2026-03-17T12:07:28+00:00,ebay,v1|206137379529|0,Vauxhall Corsa Limited Edition 2015 1.4,GF15VXK,plate_recognizer,0.95,1200,2420,230,770,194,537,1187,0.26,44.7,BUY,yes,https://www.ebay.co.uk/itm/206137379529?_skw=vauxhall+corsa&hash=item2ffebecac9:g:YKsAAeSw6lxptVsb
2026-03-17T12:07:28+00:00,ebay,v1|397724735253|0,Ford Fiesta 1.4 Tdci,WX18XKZ,plate_recognizer,0.92,1150,2304,210,720,184,499,1099,0.24,41.6,BUY,?,https://www.ebay.co.uk/itm/397724735253?_skw=ford+fiesta&hash=item5c9a3dd715:g:hZIAAeSw16NpuCR~
2026-03-17T12:07:28+00:00,ebay,v1|177948252246|0,Ford Fiesta 1.4 Freedom 5dr,ET06YRD,plate_recognizer,0.90,1295,2369,210,720,189,414,1159,0.24,34.5,BUY,?,https://www.ebay.co.uk/itm/177948252246?_skw=ford+fiesta&hash=item296e8ad856:g:JVsAAeSwJ9NpsVJ6
2026-03-17T12:07:28+00:00,ebay,v1|336485918346|0,2014 Vauxhall Corsa 1.2 Limited Edition 3dr HATCHBACK Petrol Manual,GF63OWY,plate_recognizer,0.72,1100,2151,220,770,172,399,949,0.26,33.2,OFFER,yes,https://www.ebay.co.uk/itm/336485918346?_skw=vauxhall+corsa&hash=item4e581fa68a:g:mz0AAeSwRJJpoKxJ
2026-03-17T12:07:28+00:00,ebay,v1|377036963395|0,2011 Ford Fiesta 1.4Tdci Van,,,0.00,1699,2772,210,720,222,381,1530,0.24,31.8,OFFER,?,https://www.ebay.co.uk/itm/377036963395?_skw=ford+fiesta&hash=item57c9277e43:g:E-cAAeSwdUVprZN4
2026-03-17T12:07:28+00:00,ebay,v1|327040174580|0,2013 Ford Fiesta Zetec 1242 cc,1242CC,regex_description,0.78,1650,2663,210,720,213,330,1430,0.24,27.5,OFFER,?,https://www.ebay.co.uk/itm/327040174580?_skw=ford+fiesta&hash=item4c251d09f4:g:4tEAAeSwrWhppINV
